sentence_id,sentence_text,raw_video_name,raw_video_path,landmark_output_path
S012,kya_apne_khana_khaya,Kya_aap_ne_khana_khaya_48.avi,/home/ahad/Documents/fyp_dataset/S012_kya_apne_khana_khaya/Kya_aap_ne_khana_khaya_48.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S012_Kya_aap_ne_khana_khaya_48.npy
S012,kya_apne_khana_khaya,Kya_aap_ne_khana_khaya_49.avi,/home/ahad/Documents/fyp_dataset/S012_kya_apne_khana_khaya/Kya_aap_ne_khana_khaya_49.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S012_Kya_aap_ne_khana_khaya_49.npy
S013,maaf_kijega,Maaf_kijiye_ga_27.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_27.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_27.npy
S013,maaf_kijega,Maaf_kijiye_ga_88.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_88.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_88.npy
S013,maaf_kijega,Maaf_kijiye_ga_22.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_22.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_22.npy
S013,maaf_kijega,Maaf_kijiye_ga_75.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_75.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_75.npy
S013,maaf_kijega,Maaf_kijiye_ga_76.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_76.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_76.npy
S013,maaf_kijega,Maaf_kijiye_ga_86.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_86.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_86.npy
S013,maaf_kijega,Maaf_kijiye_ga_71.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_71.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_71.npy
S013,maaf_kijega,Maaf_kijiye_ga_12.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_12.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_12.npy
S013,maaf_kijega,Maaf_kijiye_ga_58.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_58.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_58.npy
S013,maaf_kijega,Maaf_kijiye_ga_26.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_26.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_26.npy
S013,maaf_kijega,Maaf_kijiye_ga_6.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_6.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_6.npy
S013,maaf_kijega,Maaf_kijiye_ga_49.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_49.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_49.npy
S013,maaf_kijega,Maaf_kijiye_ga_5.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_5.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_5.npy
S013,maaf_kijega,Maaf_kijiye_ga_81.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_81.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_81.npy
S013,maaf_kijega,Maaf_kijiye_ga_52.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_52.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_52.npy
S013,maaf_kijega,Maaf_kijiye_ga_99.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_99.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_99.npy
S013,maaf_kijega,Maaf_kijiye_ga_69.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_69.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_69.npy
S013,maaf_kijega,Maaf_kijiye_ga_53.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_53.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_53.npy
S013,maaf_kijega,Maaf_kijiye_ga_65.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_65.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_65.npy
S013,maaf_kijega,Maaf_kijiye_ga_39.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_39.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_39.npy
S013,maaf_kijega,Maaf_kijiye_ga_83.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_83.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_83.npy
S013,maaf_kijega,Maaf_kijiye_ga_29.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_29.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_29.npy
S013,maaf_kijega,Maaf_kijiye_ga_23.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_23.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_23.npy
S013,maaf_kijega,Maaf_kijiye_ga_73.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_73.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_73.npy
S013,maaf_kijega,Maaf_kijiye_ga_85.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_85.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_85.npy
S013,maaf_kijega,Maaf_kijiye_ga_9.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_9.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_9.npy
S013,maaf_kijega,Maaf_kijiye_ga_48.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_48.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_48.npy
S013,maaf_kijega,Maaf_kijiye_ga_40.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_40.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_40.npy
S013,maaf_kijega,Maaf_kijiye_ga_68.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_68.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_68.npy
S013,maaf_kijega,Maaf_kijiye_ga_50.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_50.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_50.npy
S013,maaf_kijega,Maaf_kijiye_ga_89.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_89.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_89.npy
S013,maaf_kijega,Maaf_kijiye_ga_43.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_43.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_43.npy
S013,maaf_kijega,Maaf_kijiye_ga_20.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_20.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_20.npy
S013,maaf_kijega,Maaf_kijiye_ga_90.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_90.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_90.npy
S013,maaf_kijega,Maaf_kijiye_ga_10.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_10.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_10.npy
S013,maaf_kijega,Maaf_kijiye_ga_91.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_91.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_91.npy
S013,maaf_kijega,Maaf_kijiye_ga_96.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_96.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_96.npy
S013,maaf_kijega,Maaf_kijiye_ga_72.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_72.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_72.npy
S013,maaf_kijega,Maaf_kijiye_ga_94.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_94.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_94.npy
S013,maaf_kijega,Maaf_kijiye_ga_97.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_97.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_97.npy
S013,maaf_kijega,Maaf_kijiye_ga_30.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_30.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_30.npy
S013,maaf_kijega,Maaf_kijiye_ga_67.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_67.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_67.npy
S013,maaf_kijega,Maaf_kijiye_ga_60.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_60.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_60.npy
S013,maaf_kijega,Maaf_kijiye_ga_37.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_37.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_37.npy
S013,maaf_kijega,Maaf_kijiye_ga_24.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_24.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_24.npy
S013,maaf_kijega,Maaf_kijiye_ga_46.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_46.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_46.npy
S013,maaf_kijega,Maaf_kijiye_ga_95.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_95.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_95.npy
S013,maaf_kijega,Maaf_kijiye_ga_32.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_32.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_32.npy
S013,maaf_kijega,Maaf_kijiye_ga_42.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_42.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_42.npy
S013,maaf_kijega,Maaf_kijiye_ga_34.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_34.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_34.npy
S013,maaf_kijega,Maaf_kijiye_ga_1.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_1.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_1.npy
S013,maaf_kijega,Maaf_kijiye_ga_82.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_82.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_82.npy
S013,maaf_kijega,Maaf_kijiye_ga_47.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_47.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_47.npy
S013,maaf_kijega,Maaf_kijiye_ga_38.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_38.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_38.npy
S013,maaf_kijega,Maaf_kijiye_ga_15.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_15.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_15.npy
S013,maaf_kijega,Maaf_kijiye_ga_87.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_87.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_87.npy
S013,maaf_kijega,Maaf_kijiye_ga_31.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_31.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_31.npy
S013,maaf_kijega,Maaf_kijiye_ga_45.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_45.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_45.npy
S013,maaf_kijega,Maaf_kijiye_ga_36.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_36.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_36.npy
S013,maaf_kijega,Maaf_kijiye_ga_3.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_3.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_3.npy
S013,maaf_kijega,Maaf_kijiye_ga_78.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_78.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_78.npy
S013,maaf_kijega,Maaf_kijiye_ga_70.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_70.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_70.npy
S013,maaf_kijega,Maaf_kijiye_ga_77.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_77.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_77.npy
S013,maaf_kijega,Maaf_kijiye_ga_80.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_80.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_80.npy
S013,maaf_kijega,Maaf_kijiye_ga_56.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_56.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_56.npy
S013,maaf_kijega,Maaf_kijiye_ga_92.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_92.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_92.npy
S013,maaf_kijega,Maaf_kijiye_ga_7.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_7.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_7.npy
S013,maaf_kijega,Maaf_kijiye_ga_33.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_33.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_33.npy
S013,maaf_kijega,Maaf_kijiye_ga_93.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_93.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_93.npy
S013,maaf_kijega,Maaf_kijiye_ga_21.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_21.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_21.npy
S013,maaf_kijega,Maaf_kijiye_ga_17.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_17.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_17.npy
S013,maaf_kijega,Maaf_kijiye_ga_84.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_84.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_84.npy
S013,maaf_kijega,Maaf_kijiye_ga_25.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_25.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_25.npy
S013,maaf_kijega,Maaf_kijiye_ga_8.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_8.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_8.npy
S013,maaf_kijega,Maaf_kijiye_ga_35.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_35.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_35.npy
S013,maaf_kijega,Maaf_kijiye_ga_59.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_59.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_59.npy
S013,maaf_kijega,Maaf_kijiye_ga_64.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_64.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_64.npy
S013,maaf_kijega,Maaf_kijiye_ga_55.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_55.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_55.npy
S013,maaf_kijega,Maaf_kijiye_ga_16.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_16.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_16.npy
S013,maaf_kijega,Maaf_kijiye_ga_98.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_98.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_98.npy
S013,maaf_kijega,Maaf_kijiye_ga_19.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_19.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_19.npy
S013,maaf_kijega,Maaf_kijiye_ga_57.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_57.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_57.npy
S013,maaf_kijega,Maaf_kijiye_ga_100.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_100.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_100.npy
S013,maaf_kijega,Maaf_kijiye_ga_4.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_4.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_4.npy
S013,maaf_kijega,Maaf_kijiye_ga_54.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_54.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_54.npy
S013,maaf_kijega,Maaf_kijiye_ga_79.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_79.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_79.npy
S013,maaf_kijega,Maaf_kijiye_ga_66.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_66.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_66.npy
S013,maaf_kijega,Maaf_kijiye_ga_2.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_2.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_2.npy
S013,maaf_kijega,Maaf_kijiye_ga_63.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_63.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_63.npy
S013,maaf_kijega,Maaf_kijiye_ga_62.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_62.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_62.npy
S013,maaf_kijega,Maaf_kijiye_ga_41.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_41.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_41.npy
S013,maaf_kijega,Maaf_kijiye_ga_74.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_74.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_74.npy
S013,maaf_kijega,Maaf_kijiye_ga_51.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_51.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_51.npy
S013,maaf_kijega,Maaf_kijiye_ga_61.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_61.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_61.npy
S013,maaf_kijega,Maaf_kijiye_ga_14.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_14.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_14.npy
S013,maaf_kijega,Maaf_kijiye_ga_18.avi,/home/ahad/Documents/fyp_dataset/S013_maaf_kijega/Maaf_kijiye_ga_18.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S013_Maaf_kijiye_ga_18.npy
